trigger_tag,trigger_canonical,safety_bin,safety_class,slot,related_tag,related_canonical,support,confidence,lift,pmi,score,related_group,related_subgroup
oral,oral,nsfw,explicit_nsfw,pose_action,licking penis,licking_penis,3444,0.230676,13.309574,3.734393,10.863378,表情动作,其他动作
oral,oral,nsfw,explicit_nsfw,pose_action,licking,licking,3580,0.239786,10.946254,3.452365,9.331251,表情动作,基础动作
oral,oral,nsfw,explicit_nsfw,pose_action,hand on another's head,hand_on_another's_head,2524,0.169056,8.953591,3.162466,5.152187,表情动作,手部动作(放在某地)
oral,oral,nsfw,explicit_nsfw,pose_action,irrumatio,irrumatio,1229,0.082317,13.398459,3.743995,3.411433,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,pose_action,tongue out,tongue_out,5016,0.335968,2.412733,1.270668,3.000213,表情动作,其他动作
oral,oral,nsfw,explicit_nsfw,pose_action,group sex,group_sex,2697,0.180643,4.742211,2.24556,2.940431,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,pose_action,tongue,tongue,5312,0.355794,2.05138,1.036595,2.719543,表情动作,其他动作
oral,oral,nsfw,explicit_nsfw,pose_action,handjob,handjob,1794,0.120161,5.170324,2.370255,2.023002,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,pose_action,cunnilingus,cunnilingus,762,0.051038,12.682765,3.664797,1.86917,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,pose_action,:>=,:>=,536,0.035901,13.398459,3.743995,1.833708,表情动作,颜文字
oral,oral,nsfw,explicit_nsfw,pose_action,double penetration,double_penetration,1004,0.067247,8.992014,3.168644,1.817713,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,expression,cum in mouth,cum_in_mouth,5098,0.34146,7.948027,2.990597,10.06395,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,expression,saliva,saliva,3739,0.250435,1.847365,0.885469,1.653456,人物,嘴巴
oral,oral,nsfw,explicit_nsfw,expression,closed eyes,closed_eyes,1697,0.113664,1.262406,0.336175,0.463792,人物,眼睛
oral,oral,nsfw,explicit_nsfw,expression,half-closed eyes,half-closed_eyes,831,0.05566,1.774927,0.82776,0.288946,人物,眼睛
oral,oral,nsfw,explicit_nsfw,expression,saliva trail,saliva_trail,272,0.018218,2.105362,1.074068,0.257933,表情动作,其他表情
oral,oral,nsfw,explicit_nsfw,expression,nose blush,nose_blush,575,0.038513,1.572268,0.652847,0.217536,人物,面部
oral,oral,nsfw,explicit_nsfw,expression,crying with eyes open,crying_with_eyes_open,136,0.009109,1.592824,0.671587,0.172372,表情动作,哭
oral,oral,nsfw,explicit_nsfw,clothing,pants,pants,937,0.06276,2.810467,1.49081,0.524979,服饰,裤子
oral,oral,nsfw,explicit_nsfw,clothing,black pants,black_pants,433,0.029002,2.931548,1.551663,0.387903,服饰,裤子
oral,oral,nsfw,explicit_nsfw,clothing,open fly,open_fly,104,0.006966,2.971087,1.570991,0.305562,服饰,与裤子互动
oral,oral,nsfw,explicit_nsfw,clothing,bridal veil,bridal_veil,80,0.005358,2.178611,1.123409,0.212877,服饰,头饰
oral,oral,nsfw,explicit_nsfw,clothing,french braid,french_braid,156,0.010449,1.806534,0.853224,0.200535,,
oral,oral,nsfw,explicit_nsfw,clothing,playboy bunny,playboy_bunny,336,0.022505,1.450816,0.536865,0.184187,服饰,衣服风格
oral,oral,nsfw,explicit_nsfw,clothing,official alternate costume,official_alternate_costume,410,0.027461,1.335286,0.417149,0.175139,服饰,衣服套装
oral,oral,nsfw,explicit_nsfw,clothing,belt,belt,379,0.025385,1.350177,0.433149,0.174845,服饰,小装饰
oral,oral,nsfw,explicit_nsfw,clothing,strapless,strapless,252,0.016879,1.444145,0.530216,0.174619,服饰,上半身服装
oral,oral,nsfw,explicit_nsfw,clothing,serafuku,serafuku,494,0.033088,1.262896,0.336736,0.170644,服饰,正装
oral,oral,nsfw,explicit_nsfw,clothing,sailor collar,sailor_collar,596,0.03992,1.210288,0.275351,0.16838,服饰,领口
oral,oral,nsfw,explicit_nsfw,clothing,black leotard,black_leotard,261,0.017482,1.376771,0.461288,0.167482,服饰,上半身服装
oral,oral,nsfw,explicit_nsfw,body_detail,penis,penis,13800,0.924313,2.194071,1.13361,8.396351,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,multiple penises,multiple_penises,2134,0.142934,4.904342,2.29406,2.335174,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,multiple boys,multiple_boys,2567,0.171936,3.38156,1.757689,1.983259,人物,对象
oral,oral,nsfw,explicit_nsfw,body_detail,penis grab,penis_grab,267,0.017883,9.964871,3.316851,1.21695,表情动作,手部动作(抓着某物)
oral,oral,nsfw,explicit_nsfw,body_detail,veiny penis,veiny_penis,271,0.018151,7.147603,2.83746,0.875119,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,large penis,large_penis,645,0.043202,5.960004,2.575313,0.839241,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,veins,veins,358,0.023979,6.429824,2.684779,0.824897,人物,皮肤
oral,oral,nsfw,explicit_nsfw,body_detail,penis out,penis_out,181,0.012123,7.132709,2.83445,0.813497,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,3boys,3boys,1116,0.074749,3.382959,1.758286,0.771649,人物,对象
oral,oral,nsfw,explicit_nsfw,body_detail,penis on face,penis_on_face,382,0.025586,4.695607,2.231312,0.608853,NSFW,R18词
oral,oral,nsfw,explicit_nsfw,body_detail,symbol-shaped pupils,symbol-shaped_pupils,2056,0.137709,1.282042,0.358443,0.585283,人物,瞳孔
oral,oral,nsfw,explicit_nsfw,body_detail,dark-skinned male,dark-skinned_male,1731,0.115941,1.532897,0.616261,0.575973,人物,皮肤
oral,oral,nsfw,explicit_nsfw,prop,tentacle pit,tentacle_pit,88,0.005894,2.969936,1.570432,0.295691,物品,其他物品
oral,oral,nsfw,explicit_nsfw,prop,tentacles,tentacles,287,0.019223,1.983165,0.987805,0.245194,物品,其他物品
blue panties,blue_panties,suggestive,suggestive,scene,bed sheet,bed_sheet,133,0.144723,1.219005,0.285704,0.380239,场景,床上用品
blue panties,blue_panties,suggestive,suggestive,camera,cowboy shot,cowboy_shot,114,0.124048,2.030473,1.021816,0.527282,镜头,镜头
blue panties,blue_panties,suggestive,suggestive,camera,looking back,looking_back,116,0.126224,1.316394,0.396591,0.348999,镜头,主角动作
blue panties,blue_panties,suggestive,suggestive,camera,from behind,from_behind,116,0.126224,1.286874,0.363871,0.341173,镜头,镜头角度
blue panties,blue_panties,suggestive,suggestive,camera,motion lines,motion_lines,80,0.087051,1.2168,0.283092,0.207001,镜头,效果
blue panties,blue_panties,suggestive,suggestive,pose_action,panties aside,panties_aside,220,0.239391,11.175604,3.482281,6.318413,NSFW,R18词
blue panties,blue_panties,suggestive,suggestive,pose_action,panty pull,panty_pull,168,0.182807,12.434073,3.636227,5.115296,表情动作,手部动作
blue panties,blue_panties,suggestive,suggestive,pose_action,clothing aside,clothing_aside,224,0.243743,5.643957,2.496707,3.259274,表情动作,基础动作
blue panties,blue_panties,suggestive,suggestive,pose_action,sitting,sitting,250,0.272035,1.663841,0.734517,1.093072,表情动作,腿部动作
blue panties,blue_panties,suggestive,suggestive,pose_action,spread legs,spread_legs,329,0.357998,1.188942,0.249678,1.076951,表情动作,腿部动作
blue panties,blue_panties,suggestive,suggestive,pose_action,clothed sex,clothed_sex,141,0.153428,1.870977,0.903792,0.625496,NSFW,R18词
blue panties,blue_panties,suggestive,suggestive,pose_action,standing,standing,154,0.167573,1.304277,0.38325,0.484081,表情动作,基础动作
blue panties,blue_panties,suggestive,suggestive,pose_action,bent over,bent_over,82,0.089227,2.068246,1.048408,0.362406,表情动作,基础动作
blue panties,blue_panties,suggestive,suggestive,pose_action,barefoot,barefoot,85,0.092492,1.211893,0.277263,0.221684,表情动作,腿部动作
blue panties,blue_panties,suggestive,suggestive,expression,brown eyes,brown_eyes,80,0.087051,1.264055,0.338059,0.21504,人物,眼睛
blue panties,blue_panties,suggestive,suggestive,clothing,blue bra,blue_bra,280,0.304679,65.324418,6.02955,49.009054,服饰,上半身服装
blue panties,blue_panties,suggestive,suggestive,clothing,panties,panties,915,0.995647,9.399166,3.232533,27.757911,服饰,上半身服装
blue panties,blue_panties,suggestive,suggestive,clothing,bow panties,bow_panties,177,0.192601,15.435754,3.948204,6.75404,服饰,正装
blue panties,blue_panties,suggestive,suggestive,clothing,bra,bra,305,0.331882,6.844978,2.775046,5.675483,服饰,上半身服装
blue panties,blue_panties,suggestive,suggestive,clothing,panties around one leg,panties_around_one_leg,135,0.146899,17.05484,4.092109,5.414952,NSFW,R18词
blue panties,blue_panties,suggestive,suggestive,clothing,bow,bow,374,0.406964,3.253095,1.701813,3.421377,服饰,头部装饰物
blue panties,blue_panties,suggestive,suggestive,clothing,bra lift,bra_lift,142,0.154516,9.922691,3.310731,3.345229,表情动作,手部动作
blue panties,blue_panties,suggestive,suggestive,clothing,shirt,shirt,402,0.437432,2.140862,1.098192,2.448803,服饰,上衣
blue panties,blue_panties,suggestive,suggestive,clothing,skirt,skirt,281,0.305767,2.633713,1.397098,1.98418,服饰,裙子
blue panties,blue_panties,suggestive,suggestive,clothing,white shirt,white_shirt,296,0.322089,2.099189,1.069832,1.680661,服饰,上衣
blue panties,blue_panties,suggestive,suggestive,clothing,pleated skirt,pleated_skirt,184,0.200218,3.436998,1.781149,1.574345,服饰,裙子
blue panties,blue_panties,suggestive,suggestive,clothing,school uniform,school_uniform,186,0.202394,3.350991,1.744588,1.554654,服饰,正装
blue panties,blue_panties,suggestive,suggestive,body_detail,thighs,thighs,444,0.483134,1.565238,0.646382,2.009317,人物,腿部
blue panties,blue_panties,suggestive,suggestive,body_detail,medium breasts,medium_breasts,338,0.367791,1.24299,0.313814,1.16191,人物,胸部
blue panties,blue_panties,suggestive,suggestive,body_detail,stomach,stomach,241,0.262242,1.359523,0.4431,0.85554,人物,腹部
blue panties,blue_panties,suggestive,suggestive,body_detail,cameltoe,cameltoe,88,0.095756,3.899631,1.963337,0.743552,NSFW,R18词
blue panties,blue_panties,suggestive,suggestive,body_detail,virtual youtuber,virtual_youtuber,143,0.155604,2.071395,1.050603,0.704164,人物,身份（职业）
blue panties,blue_panties,suggestive,suggestive,body_detail,pussy juice,pussy_juice,168,0.182807,1.388435,0.47346,0.571193,NSFW,R18词
blue panties,blue_panties,suggestive,suggestive,body_detail,twintails,twintails,176,0.191513,1.191786,0.253126,0.517998,人物,头发
blue panties,blue_panties,suggestive,suggestive,body_detail,clenched teeth,clenched_teeth,86,0.09358,2.196884,1.135458,0.407524,人物,牙齿
blue panties,blue_panties,suggestive,suggestive,body_detail,teeth,teeth,121,0.131665,1.348874,0.431755,0.376026,人物,牙齿
pink panties,pink_panties,suggestive,suggestive,scene,on bed,on_bed,238,0.222015,1.188049,0.248594,0.631572,场景,室内
pink panties,pink_panties,suggestive,suggestive,scene,pillow,pillow,184,0.171642,1.315217,0.395301,0.516463,场景,床上用品
pink panties,pink_panties,suggestive,suggestive,scene,bed,bed,122,0.113806,2.134011,1.093568,0.515009,场景,家具
pink panties,pink_panties,suggestive,suggestive,scene,bed sheet,bed_sheet,153,0.142724,1.20217,0.265641,0.379564,场景,床上用品
pink panties,pink_panties,suggestive,suggestive,camera,full body,full_body,99,0.092351,2.026519,1.019004,0.381306,镜头,人物构图
pink panties,pink_panties,suggestive,suggestive,camera,cowboy shot,cowboy_shot,103,0.096082,1.572716,0.653258,0.31024,镜头,镜头
pink panties,pink_panties,suggestive,suggestive,pose_action,panty pull,panty_pull,304,0.283582,19.2885,4.269669,13.657888,表情动作,手部动作
pink panties,pink_panties,suggestive,suggestive,pose_action,panties aside,panties_aside,180,0.16791,7.838655,2.970606,2.999278,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,pose_action,clothing aside,clothing_aside,184,0.171642,3.974424,1.990746,1.560686,表情动作,基础动作
pink panties,pink_panties,suggestive,suggestive,pose_action,standing,standing,258,0.240672,1.873223,0.905523,1.09468,表情动作,基础动作
pink panties,pink_panties,suggestive,suggestive,pose_action,sitting,sitting,266,0.248134,1.517659,0.601847,0.919205,表情动作,腿部动作
pink panties,pink_panties,suggestive,suggestive,pose_action,standing sex,standing_sex,121,0.112873,2.852688,1.512322,0.681744,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,pose_action,bent over,bent_over,125,0.116604,2.702832,1.434472,0.671401,表情动作,基础动作
pink panties,pink_panties,suggestive,suggestive,pose_action,clothed sex,clothed_sex,116,0.108209,1.319557,0.400054,0.299907,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,pose_action,trembling,trembling,106,0.098881,1.179908,0.238674,0.24086,表情动作,其他表情
pink panties,pink_panties,suggestive,suggestive,expression,brown eyes,brown_eyes,130,0.121269,1.760922,0.816331,0.458294,人物,眼睛
pink panties,pink_panties,suggestive,suggestive,expression,pink eyes,pink_eyes,99,0.092351,2.284941,1.192157,0.42993,人物,眼睛
pink panties,pink_panties,suggestive,suggestive,expression,closed eyes,closed_eyes,116,0.108209,1.201822,0.265223,0.273149,人物,眼睛
pink panties,pink_panties,suggestive,suggestive,clothing,pink bra,pink_bra,333,0.310634,51.955669,5.699209,40.917655,服饰,上半身服装
pink panties,pink_panties,suggestive,suggestive,clothing,panties,panties,1068,0.996269,9.40503,3.233433,28.415446,服饰,上半身服装
pink panties,pink_panties,suggestive,suggestive,clothing,bow panties,bow_panties,233,0.217351,17.419321,4.122617,9.03215,服饰,正装
pink panties,pink_panties,suggestive,suggestive,clothing,bra,bra,364,0.339552,7.003164,2.808007,6.118135,服饰,上半身服装
pink panties,pink_panties,suggestive,suggestive,clothing,bra lift,bra_lift,196,0.182836,11.741347,3.553526,4.967268,表情动作,手部动作
pink panties,pink_panties,suggestive,suggestive,clothing,bow,bow,492,0.458955,3.668689,1.875265,4.547348,服饰,头部装饰物
pink panties,pink_panties,suggestive,suggestive,clothing,panties around one leg,panties_around_one_leg,115,0.107276,12.454677,3.638616,2.801659,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,clothing,shirt,shirt,464,0.432836,2.118368,1.082953,2.453436,服饰,上衣
pink panties,pink_panties,suggestive,suggestive,clothing,clothes lift,clothes_lift,330,0.307836,2.943555,1.55756,2.293853,表情动作,手部动作
pink panties,pink_panties,suggestive,suggestive,clothing,socks,socks,191,0.178172,5.087977,2.347092,2.087924,服饰,袜子
pink panties,pink_panties,suggestive,suggestive,clothing,skirt,skirt,329,0.306903,2.643497,1.402447,2.052743,服饰,裙子
pink panties,pink_panties,suggestive,suggestive,clothing,white shirt,white_shirt,341,0.318097,2.07317,1.051838,1.678552,服饰,上衣
pink panties,pink_panties,suggestive,suggestive,body_detail,thighs,thighs,419,0.390858,1.266287,0.340604,1.302905,人物,腿部
pink panties,pink_panties,suggestive,suggestive,body_detail,cameltoe,cameltoe,104,0.097015,3.950889,1.982177,0.788402,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,body_detail,pussy juice,pussy_juice,215,0.20056,1.523265,0.607167,0.718605,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,body_detail,breasts out,breasts_out,134,0.125,1.36676,0.45076,0.368745,NSFW,R18词
pink panties,pink_panties,suggestive,suggestive,body_detail,two side up,two_side_up,81,0.07556,2.116338,1.08157,0.31327,人物,头发发型
pink panties,pink_panties,suggestive,suggestive,body_detail,blunt bangs,blunt_bangs,115,0.107276,1.313466,0.393379,0.295462,人物,头发
puckered anus,puckered_anus,nsfw,explicit_nsfw,scene,on bed,on_bed,325,0.365579,1.956292,0.968122,1.805861,场景,室内
puckered anus,puckered_anus,nsfw,explicit_nsfw,scene,pillow,pillow,240,0.269966,2.068635,1.048679,1.339157,场景,床上用品
puckered anus,puckered_anus,nsfw,explicit_nsfw,scene,bed sheet,bed_sheet,178,0.200225,1.686505,0.754036,0.767938,场景,床上用品
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,from behind,from_behind,615,0.691789,7.052886,2.818214,13.641395,镜头,镜头角度
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,facing away,facing_away,196,0.220472,21.223815,4.407612,10.827201,镜头,主角动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,looking back,looking_back,376,0.422947,4.410923,2.141081,4.825505,镜头,主角动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,pov,pov,472,0.530934,3.139724,1.650638,4.472599,镜头,镜头角度
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,ass focus,ass_focus,125,0.140607,9.492733,3.246824,2.84346,镜头,特写镜头
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,cross-section,cross-section,95,0.106862,6.657271,2.734931,1.437888,镜头,特写镜头
puckered anus,puckered_anus,nsfw,explicit_nsfw,camera,motion lines,motion_lines,101,0.113611,1.58805,0.667257,0.369017,镜头,效果
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,vaginal,vaginal,775,0.871766,2.851841,1.511893,7.197045,人物,性器官
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,all fours,all_fours,371,0.417323,5.793258,2.534375,6.239796,表情动作,腿部动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,sex from behind,sex_from_behind,510,0.573678,4.001466,2.000529,6.234732,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,sex,sex,778,0.875141,2.3948,1.259905,6.0705,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,sweat,sweat,736,0.827897,1.456016,0.542026,3.462886,表情动作,其他表情
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,clothed sex,clothed_sex,288,0.32396,3.950533,1.982047,3.166533,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,overflow,overflow,200,0.224972,3.201248,1.678635,1.672441,表情动作,性爱动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,internal cumshot,internal_cumshot,86,0.096738,6.62264,2.727406,1.269963,表情动作,性爱动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,trembling,trembling,188,0.211474,2.523441,1.335392,1.225595,表情动作,其他表情
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,straddling,straddling,188,0.211474,1.834394,0.875304,0.890936,表情动作,腿部动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,pose_action,clothing aside,clothing_aside,94,0.105737,2.448371,1.291822,0.522175,表情动作,基础动作
puckered anus,puckered_anus,nsfw,explicit_nsfw,clothing,thighhighs,thighhighs,255,0.286839,1.48362,0.569122,1.031237,服饰,袜子
puckered anus,puckered_anus,nsfw,explicit_nsfw,clothing,halo,halo,161,0.181102,1.424318,0.510272,0.575996,服饰,头饰
puckered anus,puckered_anus,nsfw,explicit_nsfw,clothing,skirt,skirt,128,0.143982,1.240183,0.310553,0.382106,服饰,裙子
puckered anus,puckered_anus,nsfw,explicit_nsfw,clothing,torn clothes,torn_clothes,83,0.093363,1.916108,0.938179,0.35215,服饰,领口
puckered anus,puckered_anus,nsfw,explicit_nsfw,clothing,pantyhose,pantyhose,84,0.094488,1.377848,0.462417,0.256882,服饰,袜子
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,anus,anus,889,1,5.997811,2.584436,17.716093,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,ass,ass,889,1,4.055365,2.019832,11.978574,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,ass grab,ass_grab,305,0.343082,8.570155,3.099321,7.3457,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,penis,penis,808,0.908886,2.157451,1.109328,5.711554,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,pussy,pussy,889,1,1.887659,0.916598,5.575691,人物,性器官
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,cum in pussy,cum_in_pussy,342,0.384702,2.222859,1.152417,2.177646,NSFW,R18词
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,twintails,twintails,231,0.259843,1.617005,0.693324,1.000844,人物,头发
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,dark-skinned male,dark-skinned_male,148,0.166479,2.201079,1.138211,0.805663,人物,皮肤
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,dark skin,dark_skin,127,0.142857,1.587082,0.666377,0.48445,人物,皮肤
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,interracial,interracial,84,0.094488,2.365918,1.2424,0.441095,人物,对象
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,horns,horns,102,0.114736,1.801398,0.849117,0.423542,人物,耳朵
puckered anus,puckered_anus,nsfw,explicit_nsfw,body_detail,symbol-shaped pupils,symbol-shaped_pupils,113,0.127109,1.183356,0.242885,0.314354,人物,瞳孔
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,indoors,indoors,7897,0.479886,1.388126,0.473139,2.596629,场景,室内
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,window,window,1878,0.114123,1.221322,0.288444,0.45661,场景,家具
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,curtains,curtains,1089,0.066176,1.756618,0.812801,0.353506,场景,家具
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,sash,sash,265,0.016104,1.374877,0.459303,0.167689,场景,家具
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,cityscape,cityscape,116,0.007049,1.566772,0.647795,0.16454,场景,城市
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,scene,sunlight,sunlight,216,0.013126,1.366126,0.450091,0.1608,环境,天气
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,pov,pov,7745,0.470649,2.783225,1.476758,5.095049,镜头,镜头角度
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,motion lines,motion_lines,3651,0.221864,3.101218,1.632835,2.451934,镜头,效果
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,cross-section,cross-section,1067,0.06484,4.039378,2.014133,0.794172,镜头,特写镜头
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,motion blur,motion_blur,292,0.017744,3.28358,1.715269,0.407165,镜头,效果
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,x-ray,x-ray,259,0.015739,3.151553,1.656063,0.382875,镜头,特写镜头
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,facing viewer,facing_viewer,174,0.010574,2.319235,1.213649,0.262632,镜头,人物视觉朝向
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,dutch angle,dutch_angle,668,0.040593,1.640776,0.714379,0.232271,镜头,镜头角度
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,head tilt,head_tilt,89,0.005408,1.698404,0.76418,0.16947,镜头,主角动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,camera,gradient,gradient,188,0.011424,1.475356,0.561063,0.16942,镜头,主角动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,straddling,straddling,16414,0.997448,8.652203,3.113067,36.38009,表情动作,腿部动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,vaginal,vaginal,15396,0.935586,3.060617,1.613822,11.991322,人物,性器官
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,sex,sex,15977,0.970892,2.656821,1.409701,10.84356,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,sweat,sweat,13989,0.850085,1.495039,0.580183,5.269316,表情动作,其他表情
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,spread legs,spread_legs,8476,0.51507,1.710594,0.774497,3.461487,表情动作,腿部动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,clothed sex,clothed_sex,3956,0.240399,2.931547,1.551662,2.535903,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,overflow,overflow,2433,0.147849,2.103822,1.073013,1.053805,表情动作,性爱动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,clothing aside,clothing_aside,1746,0.106101,2.456808,1.296785,0.84575,表情动作,基础动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,internal cumshot,internal_cumshot,1042,0.06332,4.334888,2.115995,0.829503,表情动作,性爱动作
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,happy sex,happy_sex,640,0.038892,5.792878,2.53428,0.814743,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,deep penetration,deep_penetration,419,0.025462,5.192009,2.376293,0.683387,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,pose_action,heavy breathing,heavy_breathing,1527,0.092793,2.310168,1.207998,0.683118,表情动作,其他表情
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,open mouth,open_mouth,10338,0.628221,1.469173,0.555004,3.705571,人物,嘴巴
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,saliva,saliva,3450,0.20965,1.546507,0.629013,1.147457,人物,嘴巴
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,closed eyes,closed_eyes,2003,0.121719,1.351866,0.434952,0.543638,人物,眼睛
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,orgasm,orgasm,413,0.025097,2.13091,1.09147,0.279825,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,torogao,torogao,81,0.004922,2.164034,1.113723,0.211972,NSFW,R18词
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,drooling,drooling,323,0.019628,1.656703,0.728315,0.208947,人物,嘴巴
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,female orgasm,female_orgasm,209,0.012701,1.784131,0.835221,0.208783,表情动作,其他表情
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,expression,half-closed eyes,half-closed_eyes,611,0.037129,1.184013,0.243684,0.165353,人物,眼睛
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,off shoulder,off_shoulder,2225,0.135209,1.520524,0.604569,0.688573,服饰,上半身服装
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,halo,halo,2484,0.150948,1.187163,0.247518,0.608723,服饰,头饰
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,open clothes,open_clothes,2472,0.150219,1.154422,0.207171,0.588713,服饰,上衣
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,dress,dress,1948,0.118376,1.157035,0.210432,0.450865,服饰,裙子
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,torn clothes,torn_clothes,1353,0.082219,1.687397,0.754799,0.434869,服饰,领口
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,open shirt,open_shirt,1418,0.086169,1.446438,0.532504,0.3932,服饰,上半身服装
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,bikini bottom aside,bikini_bottom_aside,353,0.021451,2.975773,1.573265,0.380885,服饰,上半身服装
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,swimsuit aside,swimsuit_aside,230,0.013977,3.092786,1.628907,0.368074,服饰,泳装
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,leotard aside,leotard_aside,333,0.020236,2.727726,1.447699,0.345779,服饰,与裤子互动
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,strap slip,strap_slip,532,0.032329,1.853536,0.89028,0.253378,服饰,上衣
cowgirl position,cowgirl_position,nsfw,explicit_nsfw,clothing,bikini lift,bikini_lift,108,0.006563,2.035422,1.025328,0.210858,表情动作,手部动作
